gene_id,HNRNPK,NELFE,PKM
ENSG00000012660,0,-0.00095660853194876,-0.00109214448862448
ENSG00000012779,0,-0.00174699298410152,-0.00129223052737933
ENSG00000012822,0,0,-0.00072589358147501
ENSG00000012963,0,-0.00216101546828109,-0.000739163283663616
ENSG00000012983,0,-0.00386962789545443,-0.00311479543976826
ENSG00000013016,0,-0.00182983699195143,-0.00199947398002145
ENSG00000013275,0.0213718086001696,-0.00082715227481819,-0.00022271203640526
ENSG00000013288,0,-0.00569058001365591,-0.00376089670366845
ENSG00000013293,0,-0.00320328526621482,0
ENSG00000013297,0,-0.00265623823911745,0
ENSG00000013306,0,-0.00112842515686238,-0.00283388955693118
ENSG00000013364,0.0604661186328905,0,0
ENSG00000013374,0,-0.00206844061715256,-0.0012717672019428
ENSG00000013375,0,-0.00313063184566629,-0.00125121723512386
ENSG00000013392,0,-0.00236872972943486,-0.00238802741339412
ENSG00000013441,0,-0.00176017449716483,-0.00233983789323317
ENSG00000013503,0,-0.00129135931390055,-0.000216414979118818
ENSG00000013523,0,-0.00394688337988512,-0.00139781975250933
ENSG00000013561,0,0,-0.00164952783364199
ENSG00000013563,0.063496358685376,0,-0.00386140351143969
ENSG00000013573,0,-0.000648684957516097,-0.00201691108274982
ENSG00000013583,0,-0.00275656944415377,-0.0032207145749985
ENSG00000013588,0,0,-0.00546058457807246
ENSG00000013619,0,0,0
ENSG00000013725,0,-0.00277630252685173,0
ENSG00000013810,0,-0.00146828886472896,-0.00161049529502975
ENSG00000014123,0,-0.0008877429326552,-0.00122632465606365
ENSG00000014138,0,-0.00170727021080606,-0.000534696538479343
ENSG00000014164,0,-0.00167309046832455,-0.000417843443633898
ENSG00000014216,0.0386241071232362,-0.00310073137859028,-0.000829008212604492
ENSG00000014257,0,-0.00119164105704696,-0.000251688693241718
ENSG00000014641,0.0137334530554807,-0.00129058898518062,-0.000459078835824047
ENSG00000014824,0,-0.00106655976308259,-0.000151782915644525
ENSG00000014914,0,-0.0041131683918866,-0.00178741017516862
ENSG00000014919,0,-0.000863689893183279,-0.000839023277595829
ENSG00000015133,0,-0.000248722337386166,-0.00293052825596142
ENSG00000015153,0,-0.00205562278120105,-0.00374726806310538
ENSG00000015171,0,0,-0.000287555810534608
ENSG00000015285,0,-0.00162801022249493,-0.00353416358888535
ENSG00000015413,0,-0.00408009929123645,-0.00380746445505326
ENSG00000015475,0,-0.00313739038354232,-0.00266215844340129
ENSG00000015479,0.0116377912860118,-0.000563623438460358,-0.000267546453820524
ENSG00000015520,0,0,-0.00478278031494167
ENSG00000015532,0,0,-0.00397412449518186
ENSG00000015592,0,0,-0.00133131262528763
ENSG00000015676,0,-0.00125668157447892,-0.000954593566226399
ENSG00000016082,0,0,-0.00128745309524239
